URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/http-verb,4.0.1,active,"2.16.840.1.113883.4.642.3.624",HTTPVerb,HTTPVerb,"HTTP verbs (in the HTTP command line). See [HTTP rfc](https://tools.ietf.org/html/rfc7231) for details.","StructureDefinition/TWHA-Bundle-Transaction","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/task-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.790",TaskStatus,TaskStatus,"The current status of the task.","StructureDefinition/TWHA-Task-ServiceTask","hl7.fhir.r4.core"
https://hapi.fhir.tw/fhir/ValueSet/sf-BetNutChewAmount-valueset,0.1.1,active,,SFBetNutChewAmountVS,每日嚼檳榔量值集,"Betel Nut Chewing Amount Value Set","StructureDefinition/TWHA-SocialHistory-BetelNut","fhir.TWCRSF"
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-Appendix10-Dust-RequiredSet,0.5.0,draft,,VS_Appendix10DustRequiredSet,附表十 粉塵作業 專屬應執行項目值集,"【依據：勞工健康保護規則附表】附表十第 23 項粉塵作業之家族專屬檢查項目（胸部 X 光與肺功能）。共同一般項目見 VS-Appendix9-RequiredSet。用於完整性稽核，非 element binding。","ValueSet/VS-Appendix10-RequiredSet","LOINC"
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-Appendix10-Lead-RequiredSet,0.5.0,draft,,VS_Appendix10LeadRequiredSet,附表十 鉛作業 專屬應執行項目值集,"【依據：勞工健康保護規則附表】附表十第 5 項鉛作業之家族專屬檢查項目。附表十本文僅列血中鉛；尿中鉛／共聚卟啉／δ-ALA 係職安署特殊健檢細項生物偵測之口徑（非附表十逐字項目），該範疇界定為未決事項 M-11。共同一般項目見 VS-Appendix9-RequiredSet。用於完整性稽核，非 element binding。","ValueSet/VS-Appendix10-RequiredSet","LOINC"
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-Appendix10-Noise-RequiredSet,0.5.0,draft,,VS_Appendix10NoiseRequiredSet,附表十 噪音作業 專屬應執行項目值集,"【依據：勞工健康保護規則附表】附表十第 2 項噪音作業之家族專屬檢查項目（純音聽力）。共同一般項目見 VS-Appendix9-RequiredSet。用於完整性稽核，非 element binding。","ValueSet/VS-Appendix10-RequiredSet","LOINC"
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-Appendix10-Operation,0.5.0,active,,VS_Appendix10Operation,附表十特別危害健康作業值集（35 項）,"【依據：勞工健康保護規則附表】包含《勞工健康保護規則》附表十 35 項法定具名作業之代碼。","ConceptMap/Appendix10-to-HazardType","Internal"
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-Appendix10-OrganicSolvent-RequiredSet,0.5.0,draft,,VS_Appendix10OrganicSolventRequiredSet,附表十 有機溶劑作業 專屬應執行項目值集,"【依據：勞工健康保護規則附表】附表十第 7–12、33–35 項有機溶劑類作業之家族專屬檢查項目：各作業之尿中生物偵測代謝物與肝功能。⚠️ 附表十本文對此類作業僅列肝功能（ALT／γ-GT，二硫化碳另含心電圖）；各尿中代謝物係職安署特殊健檢細項生物偵測之口徑（非附表十逐字項目），該範疇界定為未決事項 M-11。附表十號別 → 代謝物之對應見 special-exam.md 涵蓋表。共同一般項目見 VS-Appendix9-RequiredSet。用於完整性稽核，非 element binding。","ValueSet/VS-Appendix10-RequiredSet","LOINC"
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-Appendix10-RequiredSet,0.5.0,draft,,VS_Appendix10RequiredSet,附表十 特殊健康檢查應執行項目值集（已落地家族）,"【依據：勞工健康保護規則附表】附表十特別危害健康作業之家族專屬應執行項目 grouping 值集。**目前僅含已通過術語稽核之四家族**（噪音／鉛／粉塵／有機溶劑）；其餘八家族之專屬代碼待 JOB-01 臨床確認後擴充（見 special-exam.md 涵蓋表與未決事項 M-8）。任一家族之完整情境需求 ＝ 本 grouping 對應子集 ∪ VS-Appendix9-RequiredSet。用於完整性稽核，非 element binding。",,
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-Appendix9-RequiredSet,0.5.0,draft,,VS_Appendix9RequiredSet,附表九 一般健康檢查法定應執行項目值集,"【依據：勞工健康保護規則附表】《勞工健康保護規則》附表九所列一般體格／健康檢查之法定應執行**檢驗與量測**項目（以健康檢查欄為準，含 LDL-C）。非檢驗項目（作業經歷、既往病史、生活習慣、自覺症狀、身體各系統理學檢查）以 TWHA-Occupation／TWHA-Condition／SocialHistory／TWHA-PhysicalExam 承載，不列為本值集成員。用於法定完整性稽核，非 profile 之 element binding。所有代碼均取自已通過術語稽核之既有內容。⚠️ 紅血球數（789-8）與 MCV（787-2）係 115.06.26 修正新增；repo 內附表九 PDF 為修正前版本，該二項無 repo 內原文可逐項核對，見未決事項 M-11。",,"LOINC"
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-BetelNutAdditive,0.5.0,active,,VS_BetelNutAdditive,檳榔添加物值集,"【主管機關：國民健康署】包含檳榔添加物代碼之值集。（provisional，隨 CS-BetelNutAdditive 待官方確認）","StructureDefinition/TWHA-SocialHistory-BetelNut","Internal"
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-BetelNutHpaCategory,0.5.0,active,,VS_BetelNutHpaCategory,口腔黏膜檢查表嚼檳榔習慣級距值集,"【主管機關：國民健康署】包含口腔黏膜檢查表（107/7 修訂）嚼檳榔習慣六個級距之值集。（provisional，隨 CS-BetelNutHpaCategory）","StructureDefinition/TWHA-SocialHistory-BetelNut","Internal"
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-BetelNutInfoSource,0.5.0,active,,VS_BetelNutInfoSource,嚼檳榔資料來源值集,"【主管機關：國民健康署】包含嚼檳榔資料來源代碼之值集。（provisional，隨 CS-BetelNutInfoSource 待官方確認）","StructureDefinition/TWHA-SocialHistory-BetelNut","Internal"
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-BetelNutLime,0.5.0,active,,VS_BetelNutLime,檳榔石灰種類值集,"【主管機關：國民健康署】包含檳榔石灰種類代碼之值集。（provisional，隨 CS-BetelNutLime 待官方確認）","StructureDefinition/TWHA-SocialHistory-BetelNut","Internal"
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-BetelNutStatus,0.5.0,active,,VS_BetelNutStatus,嚼檳榔狀態值集,"【主管機關：國民健康署】包含嚼檳榔狀態代碼的值集。（provisional，隨 CS-BetelNutStatus 待官方確認）不含「不詳」——狀態不詳者以 `dataAbsentReason` 表達，見 CS-BetelNutStatus 之說明。","StructureDefinition/TWHA-SocialHistory-BetelNut","Internal"
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-CoreDataset,0.5.0,active,,VS_CoreDataset,健康檢查核心檢驗項目值集（主管機關最小上傳集之檢驗子集）,"【主管機關：國民健康署】Core 之檢驗子集（主管機關（國健署）最小共通上傳集之 Observation.code 綁定值集，綁定強度 extensible）。僅收錄 Core 之 10 檢驗項 preferred code 及其 acceptable 變異碼；生理量測（身高/體重/腰圍/血壓）碼分屬 VS-TWHAVitalSigns、社會史（吸菸/嚼檳）碼分屬 SocialHistory profile。Core 全集（21 列）之群組見 VS-CoreUploadSet。acceptable→preferred 歸一見 ConceptMap TWHealthCheckLaboratoryMap。","ValueSet/VS-CoreUploadSet,StructureDefinition/TWHA-LabResult-General,ConceptMap/TWHealthCheckLaboratoryMap","LOINC"
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-CoreUploadSet,0.5.0,active,,VS_CoreUploadSet,主管機關最小共通上傳集（國健署原案 21 列，跨值集群組）,"【主管機關：國民健康署】群組值集：組合 Core 之檢驗子集（VS-CoreDataset）、生理量測（VS-TWHAVitalSigns）與社會史碼，具體化主管機關（國健署）制定之最小共通上傳集（原案 16 主項／21 列，對標 USCDI regulator-defined minimum）。僅供文件與完整度／覆蓋矩陣機器核對，不作 Observation.code 綁定。嚼檳之狀態由本 IG 之 VS-BetelNutStatus 承載（與吸菸狀態四碼逐碼對稱）；量／年數／戒除期間自 v0.4.0 起改以 UCUM Quantity 承載（{quid}/d、a、a 或 mo），上游臺灣癌症登記短表 IG（TWCR_SF, fhir.TWCRSF#0.1.1）之級距碼降為可選 component（extensible）供勾稽之用，見 TWHA-SocialHistory-BetelNut 與術語頁 §6.2b。注意戒除期間之單位以原始採集粒度為準（上游以「年」計），與吸菸之戒除「月數」（LNC#63632-4）不同，不得逕行換算。",,"SCT,LOINC"
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-ExamType,0.5.0,active,,VS_ExamType,檢查類型值集,"【技術規格】包含一般體格檢查、一般健康檢查、特殊體格檢查及特殊健康檢查之代碼。","StructureDefinition/ext-exam-type","Internal"
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-ExtendedDataset,0.5.0,active,,VS_ExtendedDataset,健康檢查進階與領域擴充項目值集,"【技術規格】包含特殊健康檢查與體格檢查之實驗室與生理功能檢驗項目，以及自費健康檢查常見之影像學檢查（如 MRI、CT、PET/CT、超音波、骨密度等）與內視鏡檢查（如胃鏡、大腸鏡），對應至 LOINC 代碼。","StructureDefinition/TWHA-LabResult-Special","LOINC"
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-FitnessForWork,0.5.0,active,,VS_FitnessForWork,適性配工建議值集,"【依據：勞工健康保護規則附表】包含適性配工或工作調整建議代碼之值集。（provisional，隨 CS-FitnessForWork 待官方確認）","StructureDefinition/ext-fitness-for-work","Internal"
https://twcore.mohw.gov.tw/ig/twha/ValueSet/VS-HazardType,0.5.0,active,,VS_HazardType,特別危害健康作業類別值集,"【依據：勞工健康保護規則附表】包含 12 大類特別危害健康作業類別之代碼。","ConceptMap/Appendix10-to-HazardType,StructureDefinition/ext-hazard-type,StructureDefinition/TWHA-WorkExposure","Internal"
